frame_index,image_file_name,frame_timestamp_ns,pose_record_index,pose_timestamp_ns,time_delta_ms,image_intrinsics_mode,tracking_state
866,frame_1468066529923854.jpg,1468066529923854,867,1468066529923854,0.000,session_fixed,TRACKING
867,frame_1468066563287916.jpg,1468066563287916,868,1468066563287916,0.000,session_fixed,TRACKING
868,frame_1468066596651979.jpg,1468066596651979,869,1468066596651979,0.000,session_fixed,TRACKING
869,frame_1468066630038507.jpg,1468066630038507,870,1468066630038507,0.000,session_fixed,TRACKING
870,frame_1468066663402569.jpg,1468066663402569,871,1468066663402569,0.000,session_fixed,TRACKING
871,frame_1468066696766580.jpg,1468066696766580,872,1468066696766580,0.000,session_fixed,TRACKING
872,frame_1468066730201388.jpg,1468066730201388,873,1468066730201388,0.000,session_fixed,TRACKING
873,frame_1468066763565451.jpg,1468066763565451,874,1468066763565451,0.000,session_fixed,TRACKING
874,frame_1468066796929461.jpg,1468066796929461,875,1468066796929461,0.000,session_fixed,TRACKING
875,frame_1468066830152338.jpg,1468066830152338,876,1468066830152338,0.000,session_fixed,TRACKING
876,frame_1468066863516400.jpg,1468066863516400,877,1468066863516400,0.000,session_fixed,TRACKING
877,frame_1468066896880411.jpg,1468066896880411,878,1468066896880411,0.000,session_fixed,TRACKING
878,frame_1468066930302647.jpg,1468066930302647,879,1468066930302647,0.000,session_fixed,TRACKING
879,frame_1468066963666710.jpg,1468066963666710,880,1468066963666710,0.000,session_fixed,TRACKING
880,frame_1468066997030720.jpg,1468066997030720,881,1468066997030720,0.000,session_fixed,TRACKING
881,frame_1468067030451367.jpg,1468067030451367,882,1468067030451367,0.000,session_fixed,TRACKING
882,frame_1468067063815429.jpg,1468067063815429,883,1468067063815429,0.000,session_fixed,TRACKING
883,frame_1468067097179440.jpg,1468067097179440,884,1468067097179440,0.000,session_fixed,TRACKING
884,frame_1468067130587796.jpg,1468067130587796,885,1468067130587796,0.000,session_fixed,TRACKING
885,frame_1468067163951806.jpg,1468067163951806,886,1468067163951806,0.000,session_fixed,TRACKING
886,frame_1468067197315869.jpg,1468067197315869,887,1468067197315869,0.000,session_fixed,TRACKING
887,frame_1468067230656021.jpg,1468067230656021,888,1468067230656021,0.000,session_fixed,TRACKING
888,frame_1468067264020084.jpg,1468067264020084,889,1468067264020084,0.000,session_fixed,TRACKING
889,frame_1468067297384094.jpg,1468067297384094,890,1468067297384094,0.000,session_fixed,TRACKING
890,frame_1468067330807713.jpg,1468067330807713,891,1468067330807713,0.000,session_fixed,TRACKING
891,frame_1468067364171723.jpg,1468067364171723,892,1468067364171723,0.000,session_fixed,TRACKING
892,frame_1468067397535786.jpg,1468067397535786,893,1468067397535786,0.000,session_fixed,TRACKING
893,frame_1468067430850118.jpg,1468067430850118,894,1468067430850118,0.000,session_fixed,TRACKING
894,frame_1468067464214129.jpg,1468067464214129,895,1468067464214129,0.000,session_fixed,TRACKING
895,frame_1468067497578191.jpg,1468067497578191,896,1468067497578191,0.000,session_fixed,TRACKING
896,frame_1468067530976433.jpg,1468067530976433,897,1468067530976433,0.000,session_fixed,TRACKING
897,frame_1468067564340443.jpg,1468067564340443,898,1468067564340443,0.000,session_fixed,TRACKING
898,frame_1468067597704506.jpg,1468067597704506,899,1468067597704506,0.000,session_fixed,TRACKING
899,frame_1468067630924960.jpg,1468067630924960,900,1468067630924960,0.000,session_fixed,TRACKING
900,frame_1468067664288971.jpg,1468067664288971,901,1468067664288971,0.000,session_fixed,TRACKING
901,frame_1468067697653033.jpg,1468067697653033,902,1468067697653033,0.000,session_fixed,TRACKING
902,frame_1468067730999177.jpg,1468067730999177,903,1468067730999177,0.000,session_fixed,TRACKING
903,frame_1468067764363240.jpg,1468067764363240,904,1468067764363240,0.000,session_fixed,TRACKING
904,frame_1468067797727302.jpg,1468067797727302,905,1468067797727302,0.000,session_fixed,TRACKING
905,frame_1468067831089093.jpg,1468067831089093,906,1468067831089093,0.000,session_fixed,TRACKING
906,frame_1468067864453155.jpg,1468067864453155,907,1468067864453155,0.000,session_fixed,TRACKING
907,frame_1468067897817218.jpg,1468067897817218,908,1468067897817218,0.000,session_fixed,TRACKING
908,frame_1468067931207314.jpg,1468067931207314,909,1468067931207314,0.000,session_fixed,TRACKING
909,frame_1468067964571377.jpg,1468067964571377,910,1468067964571377,0.000,session_fixed,TRACKING
910,frame_1468067997935439.jpg,1468067997935439,911,1468067997935439,0.000,session_fixed,TRACKING
911,frame_1468068031307612.jpg,1468068031307612,912,1468068031307612,0.000,session_fixed,TRACKING
912,frame_1468068064671674.jpg,1468068064671674,913,1468068064671674,0.000,session_fixed,TRACKING
913,frame_1468068098035737.jpg,1468068098035737,914,1468068098035737,0.000,session_fixed,TRACKING
914,frame_1468068131376017.jpg,1468068131376017,915,1468068131376017,0.000,session_fixed,TRACKING
915,frame_1468068164740080.jpg,1468068164740080,916,1468068164740080,0.000,session_fixed,TRACKING
916,frame_1468068198104142.jpg,1468068198104142,917,1468068198104142,0.000,session_fixed,TRACKING
917,frame_1468068231443844.jpg,1468068231443844,918,1468068231443844,0.000,session_fixed,TRACKING
918,frame_1468068264807906.jpg,1468068264807906,919,1468068264807906,0.000,session_fixed,TRACKING
919,frame_1468068298171916.jpg,1468068298171916,920,1468068298171916,0.000,session_fixed,TRACKING
920,frame_1468068331460924.jpg,1468068331460924,921,1468068331460924,0.000,session_fixed,TRACKING
921,frame_1468068364824986.jpg,1468068364824986,922,1468068364824986,0.000,session_fixed,TRACKING
922,frame_1468068398188997.jpg,1468068398188997,923,1468068398188997,0.000,session_fixed,TRACKING
923,frame_1468068431539383.jpg,1468068431539383,924,1468068431539383,0.000,session_fixed,TRACKING
924,frame_1468068464903446.jpg,1468068464903446,925,1468068464903446,0.000,session_fixed,TRACKING
925,frame_1468068498267456.jpg,1468068498267456,926,1468068498267456,0.000,session_fixed,TRACKING
926,frame_1468068531638093.jpg,1468068531638093,927,1468068531638093,0.000,session_fixed,TRACKING
927,frame_1468068565002155.jpg,1468068565002155,928,1468068565002155,0.000,session_fixed,TRACKING
928,frame_1468068598366166.jpg,1468068598366166,929,1468068598366166,0.000,session_fixed,TRACKING
929,frame_1468068631841132.jpg,1468068631841132,930,1468068631841132,0.000,session_fixed,TRACKING
930,frame_1468068665205195.jpg,1468068665205195,931,1468068665205195,0.000,session_fixed,TRACKING
931,frame_1468068698569205.jpg,1468068698569205,932,1468068698569205,0.000,session_fixed,TRACKING
932,frame_1468068731926618.jpg,1468068731926618,933,1468068731926618,0.000,session_fixed,TRACKING
933,frame_1468068765290628.jpg,1468068765290628,934,1468068765290628,0.000,session_fixed,TRACKING
934,frame_1468068798654691.jpg,1468068798654691,935,1468068798654691,0.000,session_fixed,TRACKING
935,frame_1468068832029894.jpg,1468068832029894,936,1468068832029894,0.000,session_fixed,TRACKING
936,frame_1468068865393904.jpg,1468068865393904,937,1468068865393904,0.000,session_fixed,TRACKING
937,frame_1468068898757967.jpg,1468068898757967,938,1468068898757967,0.000,session_fixed,TRACKING
938,frame_1468068932090283.jpg,1468068932090283,939,1468068932090283,0.000,session_fixed,TRACKING
939,frame_1468068965454294.jpg,1468068965454294,940,1468068965454294,0.000,session_fixed,TRACKING
940,frame_1468068998818356.jpg,1468068998818356,941,1468068998818356,0.000,session_fixed,TRACKING
941,frame_1468069032136249.jpg,1468069032136249,942,1468069032136249,0.000,session_fixed,TRACKING
942,frame_1468069065500259.jpg,1468069065500259,943,1468069065500259,0.000,session_fixed,TRACKING
943,frame_1468069098864322.jpg,1468069098864322,944,1468069098864322,0.000,session_fixed,TRACKING
944,frame_1468069132307407.jpg,1468069132307407,945,1468069132307407,0.000,session_fixed,TRACKING
945,frame_1468069165671418.jpg,1468069165671418,946,1468069165671418,0.000,session_fixed,TRACKING
946,frame_1468069199035480.jpg,1468069199035480,947,1468069199035480,0.000,session_fixed,TRACKING
947,frame_1468069232427748.jpg,1468069232427748,948,1468069232427748,0.000,session_fixed,TRACKING
948,frame_1468069265791810.jpg,1468069265791810,949,1468069265791810,0.000,session_fixed,TRACKING
949,frame_1468069299155873.jpg,1468069299155873,950,1468069299155873,0.000,session_fixed,TRACKING
950,frame_1468069332600116.jpg,1468069332600116,951,1468069332600116,0.000,session_fixed,TRACKING
951,frame_1468069365964179.jpg,1468069365964179,952,1468069365964179,0.000,session_fixed,TRACKING
952,frame_1468069399328241.jpg,1468069399328241,953,1468069399328241,0.000,session_fixed,TRACKING
953,frame_1468069432629555.jpg,1468069432629555,954,1468069432629555,0.000,session_fixed,TRACKING
954,frame_1468069465993618.jpg,1468069465993618,955,1468069465993618,0.000,session_fixed,TRACKING
955,frame_1468069499357680.jpg,1468069499357680,956,1468069499357680,0.000,session_fixed,TRACKING
956,frame_1468069532655618.jpg,1468069532655618,957,1468069532655618,0.000,session_fixed,TRACKING
957,frame_1468069566019680.jpg,1468069566019680,958,1468069566019680,0.000,session_fixed,TRACKING
958,frame_1468069599383743.jpg,1468069599383743,959,1468069599383743,0.000,session_fixed,TRACKING
959,frame_1468069632716626.jpg,1468069632716626,960,1468069632716626,0.000,session_fixed,TRACKING
960,frame_1468069666080689.jpg,1468069666080689,961,1468069666080689,0.000,session_fixed,TRACKING
961,frame_1468069699444751.jpg,1468069699444751,962,1468069699444751,0.000,session_fixed,TRACKING
962,frame_1468069732777298.jpg,1468069732777298,963,1468069732777298,0.000,session_fixed,TRACKING
963,frame_1468069766141360.jpg,1468069766141360,964,1468069766141360,0.000,session_fixed,TRACKING
964,frame_1468069799505371.jpg,1468069799505371,965,1468069799505371,0.000,session_fixed,TRACKING
965,frame_1468069832824603.jpg,1468069832824603,966,1468069832824603,0.000,session_fixed,TRACKING
966,frame_1468069866188666.jpg,1468069866188666,967,1468069866188666,0.000,session_fixed,TRACKING
967,frame_1468069899552676.jpg,1468069899552676,968,1468069899552676,0.000,session_fixed,TRACKING
968,frame_1468069932885703.jpg,1468069932885703,969,1468069932885703,0.000,session_fixed,TRACKING
969,frame_1468069966249765.jpg,1468069966249765,970,1468069966249765,0.000,session_fixed,TRACKING
970,frame_1468069999613775.jpg,1468069999613775,971,1468069999613775,0.000,session_fixed,TRACKING
971,frame_1468070032922065.jpg,1468070032922065,972,1468070032922065,0.000,session_fixed,TRACKING
972,frame_1468070066286127.jpg,1468070066286127,973,1468070066286127,0.000,session_fixed,TRACKING
973,frame_1468070099650138.jpg,1468070099650138,974,1468070099650138,0.000,session_fixed,TRACKING
974,frame_1468070133070341.jpg,1468070133070341,975,1468070133070341,0.000,session_fixed,TRACKING
975,frame_1468070166434404.jpg,1468070166434404,976,1468070166434404,0.000,session_fixed,TRACKING
976,frame_1468070199798414.jpg,1468070199798414,977,1468070199798414,0.000,session_fixed,TRACKING
977,frame_1468070233083888.jpg,1468070233083888,978,1468070233083888,0.000,session_fixed,TRACKING
978,frame_1468070266447898.jpg,1468070266447898,979,1468070266447898,0.000,session_fixed,TRACKING
979,frame_1468070299811961.jpg,1468070299811961,980,1468070299811961,0.000,session_fixed,TRACKING
980,frame_1468070333207306.jpg,1468070333207306,981,1468070333207306,0.000,session_fixed,TRACKING
981,frame_1468070366571317.jpg,1468070366571317,982,1468070366571317,0.000,session_fixed,TRACKING
982,frame_1468070399935379.jpg,1468070399935379,983,1468070399935379,0.000,session_fixed,TRACKING
983,frame_1468070433172971.jpg,1468070433172971,984,1468070433172971,0.000,session_fixed,TRACKING
984,frame_1468070466536981.jpg,1468070466536981,985,1468070466536981,0.000,session_fixed,TRACKING
985,frame_1468070499901044.jpg,1468070499901044,986,1468070499901044,0.000,session_fixed,TRACKING
986,frame_1468070533296298.jpg,1468070533296298,987,1468070533296298,0.000,session_fixed,TRACKING
987,frame_1468070566660308.jpg,1468070566660308,988,1468070566660308,0.000,session_fixed,TRACKING
988,frame_1468070600024371.jpg,1468070600024371,989,1468070600024371,0.000,session_fixed,TRACKING
989,frame_1468070633403713.jpg,1468070633403713,990,1468070633403713,0.000,session_fixed,TRACKING
990,frame_1468070666767724.jpg,1468070666767724,991,1468070666767724,0.000,session_fixed,TRACKING
991,frame_1468070700131786.jpg,1468070700131786,992,1468070700131786,0.000,session_fixed,TRACKING
992,frame_1468070733390909.jpg,1468070733390909,993,1468070733390909,0.000,session_fixed,TRACKING
993,frame_1468070766754971.jpg,1468070766754971,994,1468070766754971,0.000,session_fixed,TRACKING
994,frame_1468070800119034.jpg,1468070800119034,995,1468070800119034,0.000,session_fixed,TRACKING
995,frame_1468070833588614.jpg,1468070833588614,996,1468070833588614,0.000,session_fixed,TRACKING
996,frame_1468070866952677.jpg,1468070866952677,997,1468070866952677,0.000,session_fixed,TRACKING
997,frame_1468070900316739.jpg,1468070900316739,998,1468070900316739,0.000,session_fixed,TRACKING
998,frame_1468070933828876.jpg,1468070933828876,999,1468070933828876,0.000,session_fixed,TRACKING
999,frame_1468070967192938.jpg,1468070967192938,1000,1468070967192938,0.000,session_fixed,TRACKING
1000,frame_1468071000557001.jpg,1468071000557001,1001,1468071000557001,0.000,session_fixed,TRACKING
1001,frame_1468071034029453.jpg,1468071034029453,1002,1468071034029453,0.000,session_fixed,TRACKING
1002,frame_1468071067393516.jpg,1468071067393516,1003,1468071067393516,0.000,session_fixed,TRACKING
1003,frame_1468071100757578.jpg,1468071100757578,1004,1468071100757578,0.000,session_fixed,TRACKING
1004,frame_1468071134069106.jpg,1468071134069106,1005,1468071134069106,0.000,session_fixed,TRACKING
1005,frame_1468071167433169.jpg,1468071167433169,1006,1468071167433169,0.000,session_fixed,TRACKING
1006,frame_1468071200797179.jpg,1468071200797179,1007,1468071200797179,0.000,session_fixed,TRACKING
1007,frame_1468071234162117.jpg,1468071234162117,1008,1468071234162117,0.000,session_fixed,TRACKING
1008,frame_1468071267526179.jpg,1468071267526179,1009,1468071267526179,0.000,session_fixed,TRACKING
1009,frame_1468071300890190.jpg,1468071300890190,1010,1468071300890190,0.000,session_fixed,TRACKING
1010,frame_1468071334279441.jpg,1468071334279441,1011,1468071334279441,0.000,session_fixed,TRACKING
1011,frame_1468071367643504.jpg,1468071367643504,1012,1468071367643504,0.000,session_fixed,TRACKING
1012,frame_1468071401007514.jpg,1468071401007514,1013,1468071401007514,0.000,session_fixed,TRACKING
1013,frame_1468071434333641.jpg,1468071434333641,1014,1468071434333641,0.000,session_fixed,TRACKING
1014,frame_1468071467697703.jpg,1468071467697703,1015,1468071467697703,0.000,session_fixed,TRACKING
1015,frame_1468071501061714.jpg,1468071501061714,1016,1468071501061714,0.000,session_fixed,TRACKING
1016,frame_1468071534402305.jpg,1468071534402305,1017,1468071534402305,0.000,session_fixed,TRACKING
1017,frame_1468071567766368.jpg,1468071567766368,1018,1468071567766368,0.000,session_fixed,TRACKING
1018,frame_1468071601130378.jpg,1468071601130378,1019,1468071601130378,0.000,session_fixed,TRACKING
1019,frame_1468071634534160.jpg,1468071634534160,1020,1468071634534160,0.000,session_fixed,TRACKING
1020,frame_1468071667898170.jpg,1468071667898170,1021,1468071667898170,0.000,session_fixed,TRACKING
1021,frame_1468071701262232.jpg,1468071701262232,1022,1468071701262232,0.000,session_fixed,TRACKING
1022,frame_1468071734533746.jpg,1468071734533746,1023,1468071734533746,0.000,session_fixed,TRACKING
1023,frame_1468071767897756.jpg,1468071767897756,1024,1468071767897756,0.000,session_fixed,TRACKING
1024,frame_1468071801261819.jpg,1468071801261819,1025,1468071801261819,0.000,session_fixed,TRACKING
1025,frame_1468071834791522.jpg,1468071834791522,1026,1468071834791522,0.000,session_fixed,TRACKING
1026,frame_1468071868155533.jpg,1468071868155533,1027,1468071868155533,0.000,session_fixed,TRACKING
1027,frame_1468071901519595.jpg,1468071901519595,1028,1468071901519595,0.000,session_fixed,TRACKING
1028,frame_1468071934798252.jpg,1468071934798252,1029,1468071934798252,0.000,session_fixed,TRACKING
1029,frame_1468071968162262.jpg,1468071968162262,1030,1468071968162262,0.000,session_fixed,TRACKING
1030,frame_1468072001526325.jpg,1468072001526325,1031,1468072001526325,0.000,session_fixed,TRACKING
1031,frame_1468072034830863.jpg,1468072034830863,1032,1468072034830863,0.000,session_fixed,TRACKING
1032,frame_1468072068194926.jpg,1468072068194926,1033,1468072068194926,0.000,session_fixed,TRACKING
1033,frame_1468072101558988.jpg,1468072101558988,1034,1468072101558988,0.000,session_fixed,TRACKING
1034,frame_1468072134972013.jpg,1468072134972013,1035,1468072134972013,0.000,session_fixed,TRACKING
1035,frame_1468072168336023.jpg,1468072168336023,1036,1468072168336023,0.000,session_fixed,TRACKING
1036,frame_1468072201700086.jpg,1468072201700086,1037,1468072201700086,0.000,session_fixed,TRACKING
1037,frame_1468072235059982.jpg,1468072235059982,1038,1468072235059982,0.000,session_fixed,TRACKING
1038,frame_1468072268424044.jpg,1468072268424044,1039,1468072268424044,0.000,session_fixed,TRACKING
1039,frame_1468072301788107.jpg,1468072301788107,1040,1468072301788107,0.000,session_fixed,TRACKING
1040,frame_1468072335150215.jpg,1468072335150215,1041,1468072335150215,0.000,session_fixed,TRACKING
1041,frame_1468072368514278.jpg,1468072368514278,1042,1468072368514278,0.000,session_fixed,TRACKING
1042,frame_1468072401878340.jpg,1468072401878340,1043,1468072401878340,0.000,session_fixed,TRACKING
1043,frame_1468072435251110.jpg,1468072435251110,1044,1468072435251110,0.000,session_fixed,TRACKING
1044,frame_1468072468615172.jpg,1468072468615172,1045,1468072468615172,0.000,session_fixed,TRACKING
1045,frame_1468072501979235.jpg,1468072501979235,1046,1468072501979235,0.000,session_fixed,TRACKING
1046,frame_1468072535353936.jpg,1468072535353936,1047,1468072535353936,0.000,session_fixed,TRACKING
1047,frame_1468072568717999.jpg,1468072568717999,1048,1468072568717999,0.000,session_fixed,TRACKING
1048,frame_1468072602082009.jpg,1468072602082009,1049,1468072602082009,0.000,session_fixed,TRACKING
1049,frame_1468072635379262.jpg,1468072635379262,1050,1468072635379262,0.000,session_fixed,TRACKING
1050,frame_1468072668743324.jpg,1468072668743324,1051,1468072668743324,0.000,session_fixed,TRACKING
1051,frame_1468072702107335.jpg,1468072702107335,1052,1468072702107335,0.000,session_fixed,TRACKING
1052,frame_1468072735461728.jpg,1468072735461728,1053,1468072735461728,0.000,session_fixed,TRACKING
1053,frame_1468072768825791.jpg,1468072768825791,1054,1468072768825791,0.000,session_fixed,TRACKING
1054,frame_1468072802189801.jpg,1468072802189801,1055,1468072802189801,0.000,session_fixed,TRACKING
1055,frame_1468072835511943.jpg,1468072835511943,1056,1468072835511943,0.000,session_fixed,TRACKING
1056,frame_1468072868876006.jpg,1468072868876006,1057,1468072868876006,0.000,session_fixed,TRACKING
1057,frame_1468072902240016.jpg,1468072902240016,1058,1468072902240016,0.000,session_fixed,TRACKING
1058,frame_1468072935416460.jpg,1468072935416460,1059,1468072935416460,0.000,session_fixed,TRACKING
1059,frame_1468072968780522.jpg,1468072968780522,1060,1468072968780522,0.000,session_fixed,TRACKING
1060,frame_1468073002144533.jpg,1468073002144533,1061,1468073002144533,0.000,session_fixed,TRACKING
1061,frame_1468073035565175.jpg,1468073035565175,1062,1468073035565175,0.000,session_fixed,TRACKING
1062,frame_1468073068929238.jpg,1468073068929238,1063,1468073068929238,0.000,session_fixed,TRACKING
1063,frame_1468073102293248.jpg,1468073102293248,1064,1468073102293248,0.000,session_fixed,TRACKING
1064,frame_1468073135667756.jpg,1468073135667756,1065,1468073135667756,0.000,session_fixed,TRACKING
1065,frame_1468073169031766.jpg,1468073169031766,1066,1468073169031766,0.000,session_fixed,TRACKING
1066,frame_1468073202395829.jpg,1468073202395829,1067,1468073202395829,0.000,session_fixed,TRACKING
1067,frame_1468073235727837.jpg,1468073235727837,1068,1468073235727837,0.000,session_fixed,TRACKING
1068,frame_1468073269091848.jpg,1468073269091848,1069,1468073269091848,0.000,session_fixed,TRACKING
1069,frame_1468073306628910.jpg,1468073306628910,1070,1468073306628910,0.000,session_fixed,TRACKING
1070,frame_1468073339995104.jpg,1468073339995104,1071,1468073339995104,0.000,session_fixed,TRACKING
1071,frame_1468073373359114.jpg,1468073373359114,1072,1468073373359114,0.000,session_fixed,TRACKING
1072,frame_1468073406723176.jpg,1468073406723176,1073,1468073406723176,0.000,session_fixed,TRACKING
1073,frame_1468073440082277.jpg,1468073440082277,1074,1468073440082277,0.000,session_fixed,TRACKING
1074,frame_1468073473446287.jpg,1468073473446287,1075,1468073473446287,0.000,session_fixed,TRACKING
1075,frame_1468073506810350.jpg,1468073506810350,1076,1468073506810350,0.000,session_fixed,TRACKING
1076,frame_1468073540192915.jpg,1468073540192915,1077,1468073540192915,0.000,session_fixed,TRACKING
1077,frame_1468073573556978.jpg,1468073573556978,1078,1468073573556978,0.000,session_fixed,TRACKING
1078,frame_1468073606921040.jpg,1468073606921040,1079,1468073606921040,0.000,session_fixed,TRACKING
1079,frame_1468073640282214.jpg,1468073640282214,1080,1468073640282214,0.000,session_fixed,TRACKING
1080,frame_1468073673646276.jpg,1468073673646276,1081,1468073673646276,0.000,session_fixed,TRACKING
1081,frame_1468073707010339.jpg,1468073707010339,1082,1468073707010339,0.000,session_fixed,TRACKING
1082,frame_1468073740378655.jpg,1468073740378655,1083,1468073740378655,0.000,session_fixed,TRACKING
1083,frame_1468073773742718.jpg,1468073773742718,1084,1468073773742718,0.000,session_fixed,TRACKING
1084,frame_1468073807106780.jpg,1468073807106780,1085,1468073807106780,0.000,session_fixed,TRACKING
1085,frame_1468073840501844.jpg,1468073840501844,1086,1468073840501844,0.000,session_fixed,TRACKING
1086,frame_1468073873865906.jpg,1468073873865906,1087,1468073873865906,0.000,session_fixed,TRACKING
1087,frame_1468073907229969.jpg,1468073907229969,1088,1468073907229969,0.000,session_fixed,TRACKING
1088,frame_1468073940592008.jpg,1468073940592008,1089,1468073940592008,0.000,session_fixed,TRACKING
1089,frame_1468073973956070.jpg,1468073973956070,1090,1468073973956070,0.000,session_fixed,TRACKING
1090,frame_1468074007320133.jpg,1468074007320133,1091,1468074007320133,0.000,session_fixed,TRACKING
1091,frame_1468074040659002.jpg,1468074040659002,1092,1468074040659002,0.000,session_fixed,TRACKING
1092,frame_1468074074023065.jpg,1468074074023065,1093,1468074074023065,0.000,session_fixed,TRACKING
1093,frame_1468074107387075.jpg,1468074107387075,1094,1468074107387075,0.000,session_fixed,TRACKING
1094,frame_1468074140714775.jpg,1468074140714775,1095,1468074140714775,0.000,session_fixed,TRACKING
1095,frame_1468074174078837.jpg,1468074174078837,1096,1468074174078837,0.000,session_fixed,TRACKING
1096,frame_1468074207442848.jpg,1468074207442848,1097,1468074207442848,0.000,session_fixed,TRACKING
1097,frame_1468074240831517.jpg,1468074240831517,1098,1468074240831517,0.000,session_fixed,TRACKING
1098,frame_1468074274195580.jpg,1468074274195580,1099,1468074274195580,0.000,session_fixed,TRACKING
1099,frame_1468074307559590.jpg,1468074307559590,1100,1468074307559590,0.000,session_fixed,TRACKING
1100,frame_1468074340906359.jpg,1468074340906359,1101,1468074340906359,0.000,session_fixed,TRACKING
1101,frame_1468074374270421.jpg,1468074374270421,1102,1468074374270421,0.000,session_fixed,TRACKING
1102,frame_1468074407634432.jpg,1468074407634432,1103,1468074407634432,0.000,session_fixed,TRACKING
1103,frame_1468074440991529.jpg,1468074440991529,1104,1468074440991529,0.000,session_fixed,TRACKING
1104,frame_1468074474355592.jpg,1468074474355592,1105,1468074474355592,0.000,session_fixed,TRACKING
1105,frame_1468074507719602.jpg,1468074507719602,1106,1468074507719602,0.000,session_fixed,TRACKING
1106,frame_1468074541062579.jpg,1468074541062579,1107,1468074541062579,0.000,session_fixed,TRACKING
1107,frame_1468074574426642.jpg,1468074574426642,1108,1468074574426642,0.000,session_fixed,TRACKING
1108,frame_1468074607790652.jpg,1468074607790652,1109,1468074607790652,0.000,session_fixed,TRACKING
1109,frame_1468074641151904.jpg,1468074641151904,1110,1468074641151904,0.000,session_fixed,TRACKING
1110,frame_1468074674515914.jpg,1468074674515914,1111,1468074674515914,0.000,session_fixed,TRACKING
1111,frame_1468074707879977.jpg,1468074707879977,1112,1468074707879977,0.000,session_fixed,TRACKING
1112,frame_1468074741250956.jpg,1468074741250956,1113,1468074741250956,0.000,session_fixed,TRACKING
1113,frame_1468074774614967.jpg,1468074774614967,1114,1468074774614967,0.000,session_fixed,TRACKING
1114,frame_1468074807979029.jpg,1468074807979029,1115,1468074807979029,0.000,session_fixed,TRACKING
1115,frame_1468074841345093.jpg,1468074841345093,1116,1468074841345093,0.000,session_fixed,TRACKING
1116,frame_1468074874709103.jpg,1468074874709103,1117,1468074874709103,0.000,session_fixed,TRACKING
1117,frame_1468074908073166.jpg,1468074908073166,1118,1468074908073166,0.000,session_fixed,TRACKING
1118,frame_1468074941530485.jpg,1468074941530485,1119,1468074941530485,0.000,session_fixed,TRACKING
1119,frame_1468074970721496.jpg,1468074970721496,1120,1468074970721496,0.000,session_fixed,TRACKING
1120,frame_1468075004085558.jpg,1468075004085558,1121,1468075004085558,0.000,session_fixed,TRACKING
1121,frame_1468075037408411.jpg,1468075037408411,1122,1468075037408411,0.000,session_fixed,TRACKING
1122,frame_1468075070772474.jpg,1468075070772474,1123,1468075070772474,0.000,session_fixed,TRACKING
1123,frame_1468075104136536.jpg,1468075104136536,1124,1468075104136536,0.000,session_fixed,TRACKING
1124,frame_1468075137500547.jpg,1468075137500547,1125,1468075137500547,0.000,session_fixed,TRACKING
1125,frame_1468075170855198.jpg,1468075170855198,1126,1468075170855198,0.000,session_fixed,TRACKING
1126,frame_1468075204219261.jpg,1468075204219261,1127,1468075204219261,0.000,session_fixed,TRACKING
1127,frame_1468075237615907.jpg,1468075237615907,1128,1468075237615907,0.000,session_fixed,TRACKING
1128,frame_1468075270979970.jpg,1468075270979970,1129,1468075270979970,0.000,session_fixed,TRACKING
1129,frame_1468075304344032.jpg,1468075304344032,1130,1468075304344032,0.000,session_fixed,TRACKING
1130,frame_1468075337723403.jpg,1468075337723403,1131,1468075337723403,0.000,session_fixed,TRACKING
1131,frame_1468075371087465.jpg,1468075371087465,1132,1468075371087465,0.000,session_fixed,TRACKING
1132,frame_1468075404451528.jpg,1468075404451528,1133,1468075404451528,0.000,session_fixed,TRACKING
1133,frame_1468075437869060.jpg,1468075437869060,1134,1468075437869060,0.000,session_fixed,TRACKING
1134,frame_1468075471233123.jpg,1468075471233123,1135,1468075471233123,0.000,session_fixed,TRACKING
1135,frame_1468075504597185.jpg,1468075504597185,1136,1468075504597185,0.000,session_fixed,TRACKING
1136,frame_1468075537980386.jpg,1468075537980386,1137,1468075537980386,0.000,session_fixed,TRACKING
1137,frame_1468075571344448.jpg,1468075571344448,1138,1468075571344448,0.000,session_fixed,TRACKING
1138,frame_1468075604708458.jpg,1468075604708458,1139,1468075604708458,0.000,session_fixed,TRACKING
1139,frame_1468075638071455.jpg,1468075638071455,1140,1468075638071455,0.000,session_fixed,TRACKING
1140,frame_1468075671435517.jpg,1468075671435517,1141,1468075671435517,0.000,session_fixed,TRACKING
1141,frame_1468075704799528.jpg,1468075704799528,1142,1468075704799528,0.000,session_fixed,TRACKING
1142,frame_1468075738151254.jpg,1468075738151254,1143,1468075738151254,0.000,session_fixed,TRACKING
1143,frame_1468075771515317.jpg,1468075771515317,1144,1468075771515317,0.000,session_fixed,TRACKING
1144,frame_1468075804879327.jpg,1468075804879327,1145,1468075804879327,0.000,session_fixed,TRACKING
1145,frame_1468075838309294.jpg,1468075838309294,1146,1468075838309294,0.000,session_fixed,TRACKING
1146,frame_1468075871673356.jpg,1468075871673356,1147,1468075871673356,0.000,session_fixed,TRACKING
1147,frame_1468075905037367.jpg,1468075905037367,1148,1468075905037367,0.000,session_fixed,TRACKING
1148,frame_1468075938452179.jpg,1468075938452179,1149,1468075938452179,0.000,session_fixed,TRACKING
1149,frame_1468075971816242.jpg,1468075971816242,1150,1468075971816242,0.000,session_fixed,TRACKING
