camera_sensor_timestamp_ns,elapsed_realtime_ns,wall_time_ms,rotation_degrees,session_elapsed_ns
1468045657458512,1468045734062633,1775212853593,0,10131106454
1468045676989520,1468045748514248,1775212853607,0,10145558069
1468045690822522,1468045771521071,1775212853630,0,10168564892
1468045710420891,1468045782114977,1775212853641,0,10179158798
1468045724186585,1468045797546018,1775212853656,0,10194589839
1468045743784954,1468045810815185,1775212853671,0,10207859006
1468045757550647,1468045835245445,1775212853694,0,10232289266
1468045777149016,1468045855731175,1775212853716,0,10252774996
1468045790914657,1468045871564091,1775212853730,0,10268607912
1468045810525978,1468045879916070,1775212853740,0,10276959891
1468045824278720,1468045902404873,1775212853761,0,10299448694
1468045843890041,1468045914332685,1775212853774,0,10311376506
1468045857642782,1468045934698570,1775212853793,0,10331742391
1468045877254103,1468045947782998,1775212853807,0,10344826819
1468045891006793,1468045968528258,1775212853827,0,10365572079
1468045910588330,1468045977172112,1775212853837,0,10374215933
1468045924370855,1468045992740133,1775212853851,0,10389783954
1468045943952392,1468046004429352,1775212853865,0,10401473173
1468045957734918,1468046035605237,1775212853894,0,10432649058
1468045977316455,1468046048621435,1775212853909,0,10445665256
1468045991098928,1468046065957893,1775212853924,0,10463001714
1468046010630629,1468046075726747,1775212853936,0,10472770568
1468046024462991,1468046095650550,1775212853954,0,10492694371
1468046043994692,1468046104290393,1775212853964,0,10501334214
1468046057827053,1468046137400706,1775212853996,0,10534444527
1468046077358754,1468046152508362,1775212854012,0,10549552183
1468046091191064,1468046171796383,1775212854030,0,10568840204
1468046110803202,1468046180369820,1775212854040,0,10577413641
1468046124555126,1468046201192893,1775212854060,0,10598236714
1468046144167264,1468046211263570,1775212854072,0,10608307391
1468046157919137,1468046233637893,1775212854092,0,10630681714
1468046177531275,1468046246353466,1775212854107,0,10643397287
1468046191283199,1468046262277737,1775212854121,0,10659321558
1468046210990248,1468046272091956,1775212854132,0,10669135777
1468046224647262,1468046302721383,1775212854161,0,10699765204
1468046244354311,1468046314100133,1775212854174,0,10711143954
1468046258011272,1468046335538206,1775212854194,0,10732582027
1468046277718321,1468046352242789,1775212854215,0,10749286610
1468046291375335,1468046367031227,1775212854226,0,10764075048
1468046311062079,1468046375376904,1775212854234,0,10772420725
1468046324739397,1468046398184039,1775212854257,0,10795227860
1468046344426141,1468046410902789,1775212854270,0,10807946610
1468046358103407,1468046432939195,1775212854291,0,10829983016
1468046377790151,1468046445940654,1775212854305,0,10842984475
1468046391467470,1468046470347789,1775212854329,0,10867391610
1468046411139232,1468046480390497,1775212854339,0,10877434318
1468046424831532,1468046496978622,1775212854355,0,10894022443
1468046444503294,1468046508601956,1775212854367,0,10905645777
1468046458195543,1468046539307633,1775212854398,0,10936351454
1468046477867305,1468046546256851,1775212854405,0,10943300672
1468046491559605,1468046574561747,1775212854433,0,10971605568
1468046511362225,1468046582646018,1775212854441,0,10979689839
1468046524923668,1468046605200601,1775212854464,0,11002244422
1468046544726288,1468046616782112,1775212854477,0,11013825933
1468046558287678,1468046628255445,1775212854487,0,11025299266
1468046578090298,1468046640560341,1775212854501,0,11037604162
1468046591651741,1468046670328206,1775212854529,0,11067372027
1468046611440527,1468046682019508,1775212854542,0,11079063329
1468046625015803,1468046703602737,1775212854562,0,11100646558
1468046644804589,1468046719781018,1775212854585,0,11116824839
1468046658379814,1468046736169403,1775212854595,0,11133213224
1468046678168600,1468046746001435,1775212854605,0,11143045256
1468046691743876,1468046771125653,1775212854630,0,11168169474
1468046711542775,1468046780898935,1775212854640,0,11177942756
1468046725107887,1468046795221539,1775212854654,0,11192265360
1468046744906786,1468046805693518,1775212854665,0,11202737339
1468046758471949,1468046836477945,1775212854695,0,11233521766
1468046778270848,1468046856069820,1775212854715,0,11253113641
1468046791836012,1468046870566591,1775212854729,0,11267610412
1468046811568794,1468046878362528,1775212854737,0,11275406349
1468046825200022,1468046899540549,1775212854758,0,11296584370
1468046844932804,1468046909651591,1775212854768,0,11306695412
1468046858564085,1468046937184039,1775212854796,0,11334227860
1468046878296867,1468046960930185,1775212854820,0,11357974006
1468046891928147,1468046963351903,1775212854822,0,11360395724
1468046911583953,1468046973543258,1775212854832,0,11370587079
1468046925292157,1468047003922685,1775212854862,0,11400966506
1468046944947963,1468047016361487,1775212854875,0,11413405308
1468046958656220,1468047032257737,1775212854891,0,11429301558
1468046978312026,1468047048367633,1775212854907,0,11445411454
1468046992020282,1468047073804299,1775212854932,0,11470848120
1468047011687522,1468047085428570,1775212854944,0,11482472391
1468047025384293,1468047106807268,1775212854965,0,11503851089
1468047045051533,1468047119273570,1775212854978,0,11516317391
1468047058748355,1468047135866278,1775212854994,0,11532910099
1468047078415595,1468047149196539,1775212855008,0,11546240360
1468047092112366,1468047169011487,1775212855028,0,11566055308
1468047111692941,1468047180576226,1775212855039,0,11577620047
1468047125476428,1468047202023101,1775212855061,0,11599066922
1468047145057003,1468047213306851,1775212855072,0,11610350672
1468047158840491,1468047235785185,1775212855094,0,11632829006
1468047178421066,1468047245830810,1775212855105,0,11642874631
1468047192204501,1468047267989091,1775212855126,0,11665032912
1468047211894278,1468047278436278,1775212855138,0,11675480099
1468047225568564,1468047292985549,1775212855151,0,11690029370
1468047245258341,1468047302167476,1775212855162,0,11699211297
1468047258932626,1468047343423466,1775212855202,0,11740467287
1468047278622403,1468047362030966,1775212855222,0,11759074787
1468047292296637,1468047377399351,1775212855236,0,11774443172
1468047325660699,1468047402456799,1775212855261,0,11799500620
1468047312012628,1468047401197737,1775212855261,0,11798241558
1468047345376690,1468047413992476,1775212855273,0,11811036297
1468047359024762,1468047429408257,1775212855288,0,11826452078
1468047378740753,1468047446480549,1775212855306,0,11843524370
1468047392388772,1468047475245705,1775212855334,0,11872289526
1468047412138196,1468047484046018,1775212855343,0,11881089839
1468047425752835,1468047498423830,1775212855357,0,11895467651
1468047445502259,1468047511601747,1775212855370,0,11908645568
1468047459116897,1468047541909716,1775212855400,0,11938953537
1468047478866321,1468047553423778,1775212855412,0,11950467599
1468047492480907,1468047576295549,1775212855435,0,11973339370
1468047512173939,1468047586884039,1775212855446,0,11983927860
1468047525844970,1468047598875132,1775212855457,0,11995918953
1468047545538002,1468047609456226,1775212855468,0,12006500047
1468047559209032,1468047631307372,1775212855490,0,12028351193
1468047578902064,1468047650369195,1775212855509,0,12047413016
1468047592573043,1468047672623205,1775212855531,0,12069667026
1468047612229225,1468047682346851,1775212855541,0,12079390672
1468047625937105,1468047704667789,1775212855563,0,12101711610
1468047645593287,1468047720418257,1775212855582,0,12117462078
1468047659301116,1468047739304872,1775212855598,0,12136348693
1468047678957298,1468047756549559,1775212855616,0,12153593380
1468047692665178,1468047789699091,1775212855648,0,12186742912
1468047726029241,1468047799646330,1775212855658,0,12196690151
1468047712278828,1468047806647528,1775212855667,0,12203691349
1468047745642891,1468047813870080,1775212855674,0,12210913901
1468047759393251,1468047834298361,1775212855693,0,12231342182
1468047779006901,1468047844152372,1775212855706,0,12241196193
1468047792757314,1468047863728778,1775212855722,0,12260772599
1468047812477160,1468047874297216,1775212855734,0,12271341037
1468047826121376,1468047906146174,1775212855765,0,12303189995
1468047845841222,1468047918628153,1775212855779,0,12315671974
1468047859485387,1468047943071538,1775212855802,0,12340115359
1468047879205233,1468047956762059,1775212855817,0,12353805880
1468047892849449,1468047977777320,1775212855836,0,12374821141
1468047912540624,1468047986380965,1775212855846,0,12383424786
1468047926213512,1468047996214403,1775212855855,0,12393258224
1468047945904687,1468048008647424,1775212855868,0,12405691245
1468047959577522,1468048037762424,1775212855896,0,12434806245
1468047979268697,1468048052393309,1775212855912,0,12449437130
1468047992941585,1468048070763465,1775212855929,0,12467807286
1468048012635475,1468048079291643,1775212855939,0,12476335464
1468048026305647,1468048099802320,1775212855958,0,12496846141
1468048045999537,1468048112529663,1775212855973,0,12509573484
1468048059669657,1468048139351799,1775212855998,0,12536395620
1468048079363547,1468048156651799,1775212856017,0,12553695620
1468048093033720,1468048172447997,1775212856031,0,12569491818
1468048112695023,1468048186144090,1775212856045,0,12583187911
1468048126397730,1468048195936070,1775212856054,0,12592979891
1468048146059033,1468048206246382,1775212856065,0,12603290203
1468048159761793,1468048228056747,1775212856087,0,12625100568
1468048179423096,1468048239398465,1775212856098,0,12636442286
1468048193125855,1468048262558309,1775212856121,0,12659602130
1468048212752956,1468048273721017,1775212856132,0,12670764838
1468048226489866,1468048294108153,1775212856153,0,12691151974
1468048246116967,1468048310423413,1775212856169,0,12707467234
1468048259853928,1468048332328622,1775212856191,0,12729372443
1468048279481029,1468048345398101,1775212856204,0,12742441922
1468048293217991,1468048363832163,1775212856222,0,12760875984
1468048312822374,1468048375600601,1775212856234,0,12772644422
1468048326582001,1468048403687632,1775212856262,0,12800731453
1468048346186384,1468048418697267,1775212856278,0,12815741088
1468048359946064,1468048432711903,1775212856291,0,12829755724
1468048379550447,1468048445831174,1775212856305,0,12842874995
1468048393310126,1468048466988622,1775212856325,0,12864032443
1468048412932071,1468048475693309,1775212856334,0,12872737130
1468048426674137,1468048495267632,1775212856354,0,12892311453
1468048446296082,1468048509389403,1775212856370,0,12906433224
1468048460038199,1468048539218986,1775212856398,0,12936262807
1468048479660144,1468048559486747,1775212856419,0,12956530568
1468048493402262,1468048575620184,1775212856434,0,12972664005
1468048512968845,1468048583862319,1775212856444,0,12980906140
1468048526766272,1468048598698726,1775212856457,0,12995742547
1468048546332855,1468048612412684,1775212856473,0,13009456505
1468048560130335,1468048643129767,1775212856502,0,13040173588
1468048579696918,1468048656516642,1775212856517,0,13053560463
1468048593494345,1468048676439142,1775212856535,0,13073482963
1468048613044294,1468048687665496,1775212856547,0,13084709317
1468048626858407,1468048701648934,1775212856560,0,13098692755
1468048646408356,1468048711782736,1775212856572,0,13108826557
1468048660222470,1468048731734871,1775212856590,0,13128778692
1468048679772419,1468048754983674,1775212856615,0,13152027495
1468048693586480,1468048770416434,1775212856629,0,13167460255
1468048713144391,1468048778638986,1775212856638,0,13175682807
1468048726950543,1468048798993934,1775212856657,0,13196037755
1468048746508454,1468048810879507,1775212856671,0,13207923328
1468048760314605,1468048835659871,1775212856694,0,13232703692
1468048779872516,1468048849819663,1775212856710,0,13246863484
1468048793678616,1468048870519246,1775212856729,0,13267563067
1468048813183617,1468048879509663,1775212856741,0,13276553484
1468048827042678,1468048911031330,1775212856770,0,13308075151
1468048846547679,1468048925928934,1775212856786,0,13322972755
1468048860406741,1468048943124246,1775212856802,0,13340168067
1468048879911742,1468048963124351,1775212856823,0,13360168172
1468048893770751,1468048976714038,1775212856835,0,13373757859
1468048913268607,1468048995717944,1775212856855,0,13392761765
1468048927134814,1468048998845601,1775212856857,0,13395889422
1468048946632670,1468049010299246,1775212856870,0,13407343067
1468048960498876,1468049030344194,1775212856889,0,13427388015
1468048979996732,1468049042147580,1775212856903,0,13439191401
1468048993862887,1468049058702632,1775212856917,0,13455746453
1468049013340206,1468049066976903,1775212856926,0,13464020724
1468049027226949,1468049092048100,1775212856951,0,13489091921
1468049046704268,1468049101973673,1775212856961,0,13499017494
1468049060591012,1468049134127840,1775212856993,0,13531171661
1468049080068331,1468049146888048,1775212857006,0,13543931869
1468049093955022,1468049167601121,1775212857026,0,13564644942
1468049113531268,1468049179178361,1775212857038,0,13576222182
1468049127319085,1468049206229975,1775212857065,0,13603273796
1468049146895331,1468049216505184,1775212857075,0,13613549005
1468049160683095,1468049242339038,1775212857101,0,13639382859
1468049180259341,1468049252094507,1775212857111,0,13649138328
1468049194047157,1468049274458569,1775212857133,0,13671502390
1468049213542023,1468049285483777,1775212857144,0,13682527598
1468049227411220,1468049310135600,1775212857169,0,13707179421
1468049246906086,1468049324832736,1775212857184,0,13721876557
1468049260775230,1468049341063830,1775212857200,0,13738107651
1468049280270096,1468049353871694,1775212857215,0,13750915515
1468049294139293,1468049375012736,1775212857234,0,13772056557
1468049313685209,1468049387469975,1775212857248,0,13784513796
1468049327503355,1468049398511173,1775212857257,0,13795554994
1468049347049271,1468049409102892,1775212857270,0,13806146713
1468049360867366,1468049445348361,1775212857304,0,13842392182
1468049380413282,1468049462911434,1775212857323,0,13859955255
1468049394231428,1468049477745444,1775212857336,0,13874789265
1468049413889475,1468049490344194,1775212857350,0,13887388015
1468049427595491,1468049508202840,1775212857367,0,13905246661
1468049447253538,1468049519425132,1775212857379,0,13916468953
1468049460959501,1468049534863100,1775212857393,0,13931906921
1468049480617548,1468049547415392,1775212857408,0,13944459213
1468049494323564,1468049565493152,1775212857424,0,13962536973
1468049514035953,1468049577107579,1775212857437,0,13974151400
1468049527687626,1468049610082632,1775212857469,0,14007126453
1468049547400015,1468049629523777,1775212857490,0,14026567598
1468049561051637,1468049638275340,1775212857497,0,14035319161
1468049580764026,1468049651181017,1775212857511,0,14048224838
1468049594415699,1468049671170444,1775212857530,0,14068214265
1468049614156866,1468049682699871,1775212857543,0,14079743692
1468049627779710,1468049700877579,1775212857559,0,14097921400
1468049647520877,1468049716676069,1775212857577,0,14113719890
1468049661143772,1468049743170965,1775212857602,0,14140214786
1468049680884939,1468049757582163,1775212857619,0,14154625984
1468049694507835,1468049779085809,1775212857638,0,14176129630
1468049714271928,1468049791132684,1775212857658,0,14188176505
1468049727871845,1468049803005184,1775212857661,0,14200049005
1468049747635938,1468049810876798,1775212857670,0,14207920619
1468049761235907,1468049838591590,1775212857697,0,14235635411
1468049781000000,1468049854966225,1775212857714,0,14252010046
1468049794599970,1468049871973725,1775212857730,0,14269017546
1468049814307446,1468049879715809,1775212857738,0,14276759630
1468049827963980,1468049903515809,1775212857762,0,14300559630
1468049847671456,1468049918459975,1775212857777,0,14315503796
1468049861328043,1468049931849819,1775212857790,0,14328893640
1468049881035519,1468049947526798,1775212857806,0,14344570619
1468049894692105,1468049970093152,1775212857829,0,14367136973
1468049914390924,1468049979404090,1775212857838,0,14376447911
1468049928056116,1468049998877475,1775212857857,0,14395921296
1468049947754935,1468050012465913,1775212857871,0,14409509734
1468049961420178,1468050040871277,1775212857899,0,14437915098
1468049981118997,1468050053992788,1775212857913,0,14451036609
1468049994784241,1468050071696173,1775212857930,0,14468739994
1468050014505155,1468050079699142,1775212857938,0,14476742963
1468050028148251,1468050098480236,1775212857957,0,14495524057
1468050047869165,1468050109312058,1775212857970,0,14506355879
1468050061512314,1468050137881069,1775212857996,0,14534924890
1468050081233228,1468050154744923,1775212858020,0,14551788744
1468050094876324,1468050175839819,1775212858034,0,14572883640
1468050114670446,1468050183891850,1775212858043,0,14580935671
1468050128240387,1468050206417788,1775212858065,0,14603461609
1468050148034509,1468050219577996,1775212858078,0,14616621817
1468050161604449,1468050237417267,1775212858096,0,14634461088
1468050194968460,1468050270619090,1775212858129,0,14667662911
1468050181398571,1468050273206590,1775212858132,0,14670250411
1468050214709997,1468050281928933,1775212858141,0,14678972754
1468050228332522,1468050303260340,1775212858162,0,14700304161
1468050248074059,1468050314801433,1775212858174,0,14711845254
1468050261696585,1468050335679923,1775212858194,0,14732723744
1468050281438122,1468050347538933,1775212858206,0,14744582754
1468050295060595,1468050366048673,1775212858225,0,14763092494
1468050314819402,1468050376523829,1775212858235,0,14773567650
1468050328424657,1468050399385496,1775212858258,0,14796429317
1468050348183464,1468050408289142,1775212858267,0,14805332963
1468050361788720,1468050428383412,1775212858287,0,14825427233
1468050381547527,1468050463012267,1775212858322,0,14860056088
1468050395152730,1468050468604142,1775212858327,0,14865647963
1468050414919065,1468050481953829,1775212858341,0,14878997650
1468050428516793,1468050507715340,1775212858366,0,14904759161
1468050448283128,1468050516155756,1775212858375,0,14913199577
1468050461880855,1468050531336017,1775212858390,0,14928379838
1468050481647190,1468050545708308,1775212858405,0,14942752129
1468050495244866,1468050570560652,1775212858429,0,14967604473
1468050515024423,1468050580817006,1775212858440,0,14977860827
1468050528608928,1468050602097892,1775212858461,0,14999141713
1468050548388485,1468050611612058,1775212858470,0,15008655879
1468050561972991,1468050640654506,1775212858499,0,15037698327
1468050581752548,1468050658075444,1775212858517,0,15055119265
1468050595337001,1468050682715912,1775212858541,0,15079759733
1468050615242416,1468050694010339,1775212858553,0,15091054160
1468050628701064,1468050710187527,1775212858569,0,15107231348
1468050648606479,1468050717390339,1775212858576,0,15114434160
1468050662065074,1468050733796173,1775212858592,0,15130839994
1468050681970489,1468050748464975,1775212858607,0,15145508796
1468050695429137,1468050769495808,1775212858628,0,15166539629
1468050715386647,1468050779040912,1775212858638,0,15176084733
1468050728793199,1468050805003152,1775212858663,0,15202046973
1468050748750709,1468050817710391,1775212858677,0,15214754212
1468050762157210,1468050840513881,1775212858699,0,15237557702
1468050782114720,1468050849516746,1775212858708,0,15246560567
1468050795521272,1468050871180600,1775212858730,0,15268224421
1468050815442546,1468050879361485,1775212858738,0,15276405306
1468050828885335,1468050900168881,1775212858759,0,15297212702
1468050848806609,1468050910927683,1775212858770,0,15307971504
1468050862249345,1468050935565548,1775212858794,0,15332609369
1468050882170619,1468050951429506,1775212858811,0,15348473327
1468050895613407,1468050976681954,1775212858835,0,15373725775
1468050915489208,1468050988752787,1775212858849,0,15385796608
1468050928977470,1468050999452110,1775212858858,0,15396495931
1468050948853271,1468051012019923,1775212858872,0,15409063744
1468050962341480,1468051043706329,1775212858902,0,15440750150
1468050982217281,1468051057614975,1775212858917,0,15454658796
1468050995705543,1468051075767162,1775212858934,0,15472810983
1468051015477810,1468051086397423,1775212858946,0,15483441244
1468051029069553,1468051100444662,1775212858959,0,15497488483
1468051048841820,1468051114840391,1775212858975,0,15511884212
1468051062433616,1468051142662110,1775212859001,0,15539705931
1468051082205883,1468051154265391,1775212859015,0,15551309212
1468051095797678,1468051177847735,1775212859036,0,15574891556
1468051115518754,1468051187069975,1775212859046,0,15584113796
1468051129161689,1468051205915235,1775212859064,0,15602959056
1468051148882765,1468051220353725,1775212859079,0,15617397546
1468051162525751,1468051234367006,1775212859093,0,15631410827
1468051182246827,1468051251310912,1775212859110,0,15648354733
1468051195889814,1468051270201693,1775212859129,0,15667245514
1468051215669247,1468051280427943,1775212859139,0,15677471764
1468051229253824,1468051305652631,1775212859164,0,15702696452
1468051249033257,1468051318196537,1775212859177,0,15715240358
1468051262617887,1468051339668308,1775212859198,0,15736712129
1468051282397320,1468051351853881,1775212859211,0,15748897702
1468051295981949,1468051379102943,1775212859238,0,15776146764
1468051315836131,1468051389626225,1775212859249,0,15786670046
1468051329345960,1468051406025079,1775212859265,0,15803068900
1468051349200142,1468051415480027,1775212859276,0,15812523848
1468051362710022,1468051446389923,1775212859305,0,15843433744
1468051382564204,1468051468215183,1775212859329,0,15865259004
1468051396074085,1468051487153100,1775212859346,0,15884196921
1468051429438095,1468051509629870,1775212859368,0,15906673691
1468051415854612,1468051514714818,1775212859374,0,15911758639
1468051449218622,1468051520998672,1775212859381,0,15918042493
1468051462802157,1468051532486277,1775212859391,0,15929530098
1468051482582684,1468051544425235,1775212859403,0,15941469056
1468051496166220,1468051567670027,1775212859426,0,15964713848
1468051516147528,1468051585910704,1775212859445,0,15982954525
1468051529530230,1468051604602787,1775212859463,0,16001646608
1468051549511538,1468051616380235,1775212859475,0,16013424056
1468051562894293,1468051633136797,1775212859492,0,16030180618
1468051582875601,1468051649900600,1775212859509,0,16046944421
1468051596258303,1468051677757995,1775212859536,0,16074801816
1468051616172423,1468051687799506,1775212859547,0,16084843327
1468051629622366,1468051710698516,1775212859569,0,16107742337
1468051649536486,1468051730743047,1775212859590,0,16127786868
1468051662986428,1468051742973985,1775212859601,0,16140017806
1468051682900548,1468051755051902,1775212859614,0,16152095723
1468051696350439,1468051772031381,1775212859631,0,16169075202
1468051716219395,1468051784379193,1775212859644,0,16181423014
1468051729714501,1468051811432527,1775212859670,0,16208476348
1468051749583457,1468051827654766,1775212859687,0,16224698587
1468051763078564,1468051842064245,1775212859701,0,16239108066
1468051782947520,1468051855410756,1775212859715,0,16252454577
1468051796442574,1468051868900652,1775212859727,0,16265944473
1468051816386061,1468051880940756,1775212859742,0,16277984577
1468051829806637,1468051913872631,1775212859772,0,16310916452
1468051849750124,1468051927218412,1775212859787,0,16324262233
1468051863170699,1468051944876641,1775212859803,0,16341920462
1468051883114186,1468051963257943,1775212859822,0,16360301764
1468051896534710,1468051972860495,1775212859831,0,16369904316
1468051916517471,1468051982995547,1775212859842,0,16380039368
1468051929898772,1468052010219714,1775212859869,0,16407263535
1468051949881533,1468052015734714,1775212859874,0,16412778535
1468051963262782,1468052033609610,1775212859892,0,16430653431
1468051983245543,1468052048606120,1775212859907,0,16445649941
1468051996626845,1468052066972943,1775212859925,0,16464016764
1468052016589038,1468052082040235,1775212859941,0,16479084056
1468052029990907,1468052108203151,1775212859967,0,16505246972
1468052049953100,1468052117408256,1775212859976,0,16514452077
1468052063354918,1468052137883516,1775212859996,0,16534927337
1468052083317111,1468052152579089,1775212860011,0,16549622910
1468052096718980,1468052173718516,1775212860032,0,16570762337
1468052116614698,1468052186130651,1775212860045,0,16583174472
1468052130083043,1468052200972370,1775212860059,0,16598016191
1468052149978761,1468052210870703,1775212860070,0,16607914524
1468052163447053,1468052232869193,1775212860091,0,16629913014
1468052183342771,1468052247828933,1775212860108,0,16644872754
1468052196811116,1468052278847058,1775212860137,0,16675890879
1468052216728604,1468052293432422,1775212860153,0,16690476243
1468052230175178,1468052307572422,1775212860166,0,16704616243
1468052250092666,1468052320537891,1775212860180,0,16717581712
1468052263539189,1468052335951849,1775212860194,0,16732995670
1468052283456677,1468052352222735,1775212860212,0,16749266556
1468052296903251,1468052365883880,1775212860224,0,16762927701
1468052316767623,1468052375004453,1775212860235,0,16772048274
1468052330267314,1468052410786693,1775212860269,0,16807830514
1468052350131686,1468052425555755,1775212860286,0,16822599576
1468052363631324,1468052440179037,1775212860299,0,16837222858
1468052383495696,1468052457202526,1775212860316,0,16854246347
1468052396995387,1468052469045183,1775212860328,0,16866089004
1468052416851876,1468052485964922,1775212860345,0,16883008743
1468052430359449,1468052499761693,1775212860358,0,16896805514
1468052450215938,1468052513138620,1775212860372,0,16910182441
1468052463723460,1468052539651953,1775212860398,0,16936695774
1468052483579949,1468052556943047,1775212860416,0,16953986868
1468052497087522,1468052577799922,1775212860436,0,16974843743
1468052516949177,1468052591289297,1775212860450,0,16988333118
1468052530451532,1468052607186693,1775212860466,0,17004230514
1468052550313187,1468052619937735,1775212860479,0,17016981556
1468052563815595,1468052641228516,1775212860500,0,17038272337
1468052583677250,1468052655818724,1775212860515,0,17052862545
1468052597179657,1468052683115182,1775212860542,0,17080159003
1468052617055451,1468052692654193,1775212860551,0,17089698014
1468052630543668,1468052711815755,1775212860570,0,17108859576
1468052650419462,1468052724804610,1775212860584,0,17121848431
1468052663907730,1468052740743880,1775212860599,0,17137787701
1468052683783524,1468052756822943,1775212860617,0,17153866764
1468052697271793,1468052780290807,1775212860639,0,17177334628
1468052717120551,1468052791827526,1775212860651,0,17188871347
1468052730635803,1468052811325651,1775212860670,0,17208369472
1468052750484561,1468052824065287,1775212860685,0,17221109108
1468052763999866,1468052831410859,1775212860690,0,17228454680
1468052783848624,1468052840137839,1775212860699,0,17237181660
1468052797363928,1468052866405234,1775212860725,0,17263449055
1468052817239053,1468052882306016,1775212860741,0,17279349837
1468052830727939,1468052904629974,1775212860763,0,17301673795
1468052850603064,1468052909747370,1775212860768,0,17306791191
1468052864092001,1468052945417943,1775212860804,0,17342461764
1468052883967126,1468052955874349,1775212860815,0,17352918170
1468052897456064,1468052978132318,1775212860837,0,17375176139
1468052917318408,1468052982949609,1775212860842,0,17379993430
1468052930820074,1468053005079714,1775212860864,0,17402123535
1468052950682418,1468053014955547,1775212860874,0,17411999368
1468052964184137,1468053040067578,1775212860899,0,17437111399
1468052984046481,1468053055917943,1775212860915,0,17452961764
1468052997548147,1468053076320286,1775212860935,0,17473364107
1468053017434836,1468053086817839,1775212860946,0,17483861660
1468053030912210,1468053105468151,1775212860964,0,17502511972
1468053050798899,1468053116468099,1775212860975,0,17513511920
1468053064276272,1468053145562057,1775212861004,0,17542605878
1468053084162961,1468053154242266,1775212861014,0,17551286087
1468053097640282,1468053173645286,1775212861032,0,17570689107
1468053117535820,1468053185277370,1775212861046,0,17582321191
1468053131004345,1468053199197943,1775212861058,0,17596241764
1468053150899883,1468053208393255,1775212861068,0,17605437076
1468053164368407,1468053244744193,1775212861103,0,17641788014
1468053184263945,1468053262156797,1775212861122,0,17659200618
1468053197732418,1468053285065443,1775212861144,0,17682109264
1468053217625004,1468053294905495,1775212861155,0,17691949316
1468053231096480,1468053306205286,1775212861165,0,17703249107
1468053250989066,1468053315332734,1775212861177,0,17712376555
1468053264460543,1468053340742682,1775212861199,0,17737786503
1468053284353129,1468053357050495,1775212861217,0,17754094316
1468053297824553,1468053375527422,1775212861234,0,17772571243
1468053317674646,1468053386827734,1775212861247,0,17783871555
1468053331188616,1468053403217995,1775212861262,0,17800261816
1468053351038709,1468053418023984,1775212861278,0,17815067805
1468053364552678,1468053443108047,1775212861302,0,17840151868
1468053384402771,1468053457654193,1775212861317,0,17854698014
1468053397916689,1468053479132786,1775212861338,0,17876176607
1468053417757785,1468053483792318,1775212861343,0,17880836139
1468053431280751,1468053500332161,1775212861359,0,17897375982
1468053451121847,1468053512183620,1775212861372,0,17909227441
1468053464644762,1468053536270130,1775212861395,0,17933313951
1468053484485858,1468053550683672,1775212861411,0,17947727493
1468053498008824,1468053574136015,1775212861433,0,17971179836
1468053517851276,1468053587819036,1775212861447,0,17984862857
1468053531372887,1468053609918776,1775212861468,0,18006962597
1468053551215339,1468053625525338,1775212861486,0,18022569159
1468053564736897,1468053645860026,1775212861504,0,18042903847
1468053584579349,1468053659899140,1775212861520,0,18056942961
1468053598100960,1468053676178047,1775212861535,0,18073221868
1468053617911119,1468053688608307,1775212861549,0,18085652128
1468053631465022,1468053702704036,1775212861561,0,18099747857
1468053651275181,1468053714189245,1775212861574,0,18111233066
1468053664829032,1468053744198359,1775212861603,0,18141242180
1468053684639191,1468053759039245,1775212861619,0,18156083066
1468053698193095,1468053778188359,1775212861637,0,18175232180
1468053718011943,1468053789540026,1775212861649,0,18186583847
1468053731557157,1468053812259245,1775212861671,0,18209303066
1468053751376005,1468053821268828,1775212861682,0,18218312649
1468053764921168,1468053842965495,1775212861701,0,18240009316
1468053784740016,1468053858420442,1775212861720,0,18255464263
1468053798285230,1468053876824297,1775212861735,0,18273868118
1468053818083528,1468053885455390,1775212861746,0,18282499211
1468053831649293,1468053908732994,1775212861767,0,18305776815
1468053851447591,1468053924394765,1775212861784,0,18321438586
1468053865013303,1468053940692526,1775212861799,0,18337736347
1468053884811601,1468053964597474,1775212861826,0,18361641295
1468053898377366,1468053979991276,1775212861838,0,18377035097
1468053918164615,1468053988799557,1775212861848,0,18385843378
1468053931741428,1468054010502786,1775212861869,0,18407546607
1468053951528677,1468054021589817,1775212861880,0,18418633638
1468053965105439,1468054037664088,1775212861896,0,18434707909
1468053984892688,1468054065683724,1775212861927,0,18462727545
1468053998469501,1468054076845234,1775212861935,0,18473889055
1468054018236937,1468054089124713,1775212861948,0,18486168534
1468054031833512,1468054105250338,1775212861964,0,18502294159
1468054051600948,1468054115806640,1775212861975,0,18512850461
1468054065197574,1468054147603359,1775212862006,0,18544647180
1468054084965010,1468054165262526,1775212862024,0,18562306347
1468054098561637,1468054177464296,1775212862036,0,18574508117
1468054118257075,1468054190215338,1775212862049,0,18587259159
1468054131925647,1468054207627265,1775212862066,0,18604671086
1468054151621085,1468054218948359,1775212862078,0,18615992180
1468054165289710,1468054231551328,1775212862090,0,18628595149
1468054184985148,1468054245254765,1775212862104,0,18642298586
1468054198653772,1468054267289817,1775212862126,0,18664333638
1468054218372736,1468054274442057,1775212862133,0,18671485878
1468054232017782,1468054312326380,1775212862171,0,18709370201
1468054251736746,1468054327051796,1775212862186,0,18724095617
