sensor_type,event_timestamp_ns,elapsed_realtime_ns,wall_time_ms,x,y,z,accuracy
android.sensor.gyroscope,1468070643952737,1468070650762832,1775212878509,0.06994402,-0.44562587,-0.010995566,3
android.sensor.accelerometer,1468070652167164,1468070660498613,1775212878519,0.68075806,8.112865,6.9242306,3
android.sensor.gyroscope,1468070667698362,1468070674371530,1775212878533,0.1517999,-0.5103775,0.015882485,3
android.sensor.accelerometer,1468070671163726,1468070681316373,1775212878540,1.6043876,7.670193,6.460023,3
android.sensor.gyroscope,1468070691444039,1468070698388561,1775212878557,0.06750056,-0.49938196,-0.14416409,3
android.sensor.accelerometer,1468070699658518,1468070708035853,1775212878567,1.3076776,7.9573317,6.2159553,3
android.sensor.gyroscope,1468070710440549,1468070719993769,1775212878579,0.040622506,-0.5054906,-0.17104214,3
android.sensor.accelerometer,1468070728153310,1468070736177988,1775212878595,1.1712867,7.911868,5.8833528,3
android.sensor.gyroscope,1468070734186226,1468070740499290,1775212878599,0.050396346,-0.5726857,-0.16982041,3
android.sensor.gyroscope,1468070757931903,1468070764368457,1775212878623,-0.11331542,-0.59345514,-0.07086031,3
android.sensor.accelerometer,1468070756648101,1468070764481321,1775212878623,0.3505485,8.565108,5.1272206,3
android.sensor.gyroscope,1468070781677528,1468070788457623,1775212878647,-0.20250167,-0.47006044,0.19058982,3
android.sensor.accelerometer,1468070785142893,1468070793344446,1775212878652,1.0971092,8.07458,5.4143596,3
android.sensor.gyroscope,1468070805423205,1468070812442988,1775212878671,-0.2196059,-0.3149008,0.0537561,3
android.sensor.accelerometer,1468070813637685,1468070823212415,1775212878682,3.9900317,5.215157,4.4021955,3
android.sensor.gyroscope,1468070829168882,1468070835984394,1775212878694,-0.46761698,-0.16951497,-0.718377,3
android.sensor.accelerometer,1468070842132476,1468070850191009,1775212878709,0.8003992,7.3806615,4.706084,3
android.sensor.gyroscope,1468070852914560,1468070860243092,1775212878719,-0.5885682,-0.18173227,-0.849102,3
android.sensor.accelerometer,1468070870627268,1468070879765176,1775212878738,-1.3052847,9.122637,5.529215,3
android.sensor.gyroscope,1468070876660185,1468070883924446,1775212878742,-0.4016436,-0.16951497,-0.34941465,3
android.sensor.gyroscope,1468070900405862,1468070906944186,1775212878765,-0.40408704,-0.24404047,-0.118507765,3
android.sensor.accelerometer,1468070899122060,1468070907022728,1775212878766,0.6879365,7.5050883,5.5914283,3
android.sensor.gyroscope,1468070924151539,1468070930896530,1775212878789,-0.43707374,-0.49327332,-0.23335035,3
android.sensor.accelerometer,1468070927616851,1468070935647519,1775212878794,1.288535,7.411768,6.704091,3
android.sensor.gyroscope,1468070947897216,1468070954489759,1775212878813,-0.15363249,-0.63010705,-0.20647229,3
android.sensor.accelerometer,1468070956111643,1468070964017936,1775212878823,1.43689,7.493124,6.261419,3
android.sensor.gyroscope,1468070971642893,1468070979082363,1775212878838,0.032070402,-0.5201514,-0.19547673,3
android.sensor.accelerometer,1468070984606487,1468070992800228,1775212878851,1.6474584,6.8853474,5.105685,3
android.sensor.gyroscope,1468070995388570,1468071001795696,1775212878860,-0.14019346,-0.3894263,-0.37262753,3
android.sensor.accelerometer,1468071013101278,1468071021590228,1775212878880,0.32662028,7.830512,5.7637115,3
android.sensor.gyroscope,1468071014385080,1468071022522884,1775212878881,-0.21349724,-0.35521787,-0.34941465,3
android.sensor.gyroscope,1468071038130757,1468071045473405,1775212878904,-0.14630212,-0.3356702,-0.23701553,3
android.sensor.accelerometer,1468071041596070,1468071049647571,1775212878908,0.6520442,7.500303,5.833103,3
android.sensor.gyroscope,1468071061876435,1468071068714498,1775212878927,-0.13286309,-0.2819141,-0.24923283,3
android.sensor.accelerometer,1468071070090914,1468071078743561,1775212878937,1.2095718,6.99781,5.4382877,3
android.sensor.gyroscope,1468071080872945,1468071088835436,1775212878947,-0.1915061,-0.19272783,-0.30421066,3
android.sensor.accelerometer,1468071098585705,1468071106457103,1775212878965,0.75493556,7.1485577,5.981458,3
android.sensor.gyroscope,1468071104618622,1468071112022780,1775212878971,-0.228158,-0.15729769,-0.30787584,3
android.sensor.gyroscope,1468071128364299,1468071135239863,1775212878994,-0.1915061,-0.21471897,-0.252898,3
android.sensor.accelerometer,1468071127080497,1468071135349498,1775212878994,0.39840496,7.7994056,6.5294147,3
android.sensor.gyroscope,1468071152109976,1468071160200071,1775212879019,-0.092546016,-0.33689192,-0.16982041,3
android.sensor.accelerometer,1468071155575341,1468071163934863,1775212879022,0.9415757,7.8687973,6.871588,3
android.sensor.gyroscope,1468071175855653,1468071183601477,1775212879042,0.046731155,-0.36743516,-0.19914192,3
android.sensor.accelerometer,1468071184070132,1468071192009811,1775212879051,1.4847465,7.48116,6.3164535,3
android.sensor.gyroscope,1468071199601330,1468071206022363,1775212879065,0.017409647,-0.35399613,-0.2614501,3
android.sensor.accelerometer,1468071212564924,1468071220528873,1775212879079,1.3435699,7.507481,6.378667,3
android.sensor.gyroscope,1468071223347007,1468071229899342,1775212879088,0.028405212,-0.286801,-0.2516763,3
android.sensor.accelerometer,1468071241059768,1468071249324030,1775212879108,1.9513469,6.856633,6.2638116,3
android.sensor.gyroscope,1468071247092685,1468071255643352,1775212879114,-0.0033597562,-0.28069237,-0.42882708,3
android.sensor.accelerometer,1468071269554560,1468071277866946,1775212879136,0.8913264,7.5864444,6.0747786,3
android.sensor.gyroscope,1468071270838362,1468071278141061,1775212879137,-0.10354158,-0.18051054,-0.505796,3
android.sensor.gyroscope,1468071294584039,1468071300891165,1775212879159,-0.1499673,-0.054672398,-0.51190466,3
android.sensor.accelerometer,1468071298049403,1468071305979550,1775212879164,0.79800636,7.119844,6.3810596,3
android.sensor.gyroscope,1468071318329716,1468071325043352,1775212879184,-0.25992295,-0.016798781,-0.51068294,3
android.sensor.accelerometer,1468071326544195,1468071334834654,1775212879193,-0.101694964,7.6917286,7.2616186,3
android.sensor.gyroscope,1468071342075445,1468071348726061,1775212879207,-0.23793183,-0.14508039,-0.3506364,3
android.sensor.accelerometer,1468071345540757,1468071355574550,1775212879214,-0.025124637,8.038688,8.201998,3
android.sensor.gyroscope,1468071365821122,1468071372949550,1775212879231,-0.04734202,-0.377209,-0.15515965,3
android.sensor.accelerometer,1468071374035601,1468071382616113,1775212879241,1.2598212,7.4620175,7.8287177,3
android.sensor.gyroscope,1468071389566799,1468071396228665,1775212879255,0.011300999,-0.35033095,-0.13805544,3
android.sensor.accelerometer,1468071402530393,1468071412599342,1775212879271,2.248057,5.7655063,7.1826553,3
android.sensor.gyroscope,1468071413312476,1468071420651373,1775212879279,0.062613636,-0.17195843,-0.3604102,3
android.sensor.accelerometer,1468071431025237,1468071440603925,1775212879299,0.7932207,6.3661046,7.2089763,3
android.sensor.gyroscope,1468071432309039,1468071440713300,1775212879299,0.12858704,-0.17562363,-0.5412262,3
android.sensor.gyroscope,1468071456054716,1468071462841582,1775212879321,0.24342962,-0.37476555,-0.4166098,3
android.sensor.accelerometer,1468071459520028,1468071467818717,1775212879326,-0.046660043,8.029117,6.6945195,3
android.sensor.gyroscope,1468071479800393,1468071486299446,1775212879345,0.35460702,-0.36132652,-0.19547673,3
android.sensor.accelerometer,1468071488014872,1468071496560332,1775212879355,0.7692925,7.7850485,4.8448677,3
android.sensor.gyroscope,1468071503546070,1468071510197259,1775212879369,0.15424335,-0.10476331,-0.10262528,3
android.sensor.accelerometer,1468071516509716,1468071526094029,1775212879385,0.9846465,7.665407,5.340182,3
android.sensor.gyroscope,1468071527291799,1468071534230019,1775212879393,-0.10476331,-0.04734202,-0.13561198,3
android.sensor.accelerometer,1468071545004507,1468071553169394,1775212879412,0.51086766,7.911868,7.094121,3
android.sensor.gyroscope,1468071551037476,1468071557908873,1775212879416,0.054061532,-0.1621846,-0.11484258,3
android.sensor.gyroscope,1468071574783153,1468071581641894,1775212879440,0.27030766,-0.35033095,-0.14660755,3
android.sensor.accelerometer,1468071573499351,1468071582026477,1775212879441,0.59940207,7.9501534,6.6035924,3
android.sensor.gyroscope,1468071598528830,1468071605178561,1775212879464,0.18967351,-0.3527744,-0.24068072,3
android.sensor.accelerometer,1468071601994195,1468071610206217,1775212879469,0.9631111,7.698907,5.280361,3
android.sensor.gyroscope,1468071622274560,1468071629004915,1775212879488,0.06627883,-0.2452622,-0.37384924,3
android.sensor.accelerometer,1468071630489039,1468071639052936,1775212879498,0.3074777,8.177471,5.703891,3
android.sensor.gyroscope,1468071646020237,1468071652389186,1775212879511,0.109039366,-0.13897173,-0.35307986,3
android.sensor.accelerometer,1468071658983830,1468071668778821,1775212879527,-0.18065812,8.268398,5.6536417,3
android.sensor.gyroscope,1468071669765914,1468071676888092,1775212879535,0.11514801,-0.10476331,-0.23701553,3
android.sensor.accelerometer,1468071687478674,1468071696310592,1775212879555,0.79800636,7.4883385,5.8881383,3
android.sensor.gyroscope,1468071693511643,1468071700350071,1775212879559,0.05650499,-0.17684536,-0.25411975,3
android.sensor.gyroscope,1468071712508153,1468071720363561,1775212879579,0.07238748,-0.25137085,-0.34574947,3
android.sensor.accelerometer,1468071715973518,1468071723742154,1775212879582,0.64247286,7.765906,6.259026,3
android.sensor.gyroscope,1468071736253882,1468071743073509,1775212879602,0.15546508,-0.3149008,-0.28954992,3
android.sensor.accelerometer,1468071744468362,1468071752376686,1775212879611,0.42711884,8.076973,6.220741,3
android.sensor.gyroscope,1468071755250445,1468071763462154,1775212879622,0.23609924,-0.3271181,-0.24312419,3
android.sensor.accelerometer,1468071772963205,1468071781174186,1775212879640,0.6161518,8.031509,5.5387864,3
android.sensor.gyroscope,1468071778996122,1468071785353873,1775212879644,0.24220788,-0.28802276,-0.25656322,3
android.sensor.gyroscope,1468071802741851,1468071810170644,1775212879669,0.16768238,-0.21716243,-0.046425723,3
android.sensor.accelerometer,1468071801458049,1468071810266061,1775212879669,-0.45822555,9.139386,5.6871414,3
android.sensor.gyroscope,1468071826487528,1468071833733456,1775212879692,0.1847866,-0.35033095,0.16737695,3
android.sensor.accelerometer,1468071829952893,1468071838433040,1775212879697,0.86979103,7.873583,6.4959154,3
android.sensor.gyroscope,1468071850233205,1468071856950748,1775212879716,0.2678642,-0.42974338,0.0061086477,3
android.sensor.accelerometer,1468071858447685,1468071866872519,1775212879725,1.2454642,7.7347994,5.9264235,3
android.sensor.gyroscope,1468071873978935,1468071880344446,1775212879739,0.31551164,-0.40042186,-0.08552107,3
android.sensor.accelerometer,1468071886942528,1468071895477883,1775212879754,0.0059820567,8.708678,5.6129637,3
android.sensor.gyroscope,1468071892975497,1468071900420644,1775212879759,0.20189081,-0.51282096,0.0073303776,3
android.sensor.gyroscope,1468071916721174,1468071923485956,1775212879782,0.1395826,-0.5836813,0.1404989,3
android.sensor.accelerometer,1468071915437372,1468071923607727,1775212879782,0.56829536,8.565108,5.2277193,3
android.sensor.gyroscope,1468071940466903,1468071947019498,1775212879806,-0.0021380268,-0.44196066,0.1404989,3
android.sensor.accelerometer,1468071943932216,1468071951902311,1775212879810,0.61854464,8.467003,5.263612,3
android.sensor.gyroscope,1468071964212580,1468071971105331,1775212879830,-0.0754418,-0.53236866,0.11728604,3
android.sensor.accelerometer,1468071972427060,1468071980288300,1775212879839,2.3102703,7.1677003,5.8426747,3
android.sensor.gyroscope,1468071987958310,1468071994530279,1775212879853,0.003970621,-0.56291187,-0.239459,3
android.sensor.accelerometer,1468071991423622,1468072000713665,1775212879859,2.231307,7.368697,5.4406805,3
android.sensor.gyroscope,1468072011704039,1468072018583248,1775212879877,-0.11209369,-0.6203332,-0.4166098,3
android.sensor.accelerometer,1468072019918518,1468072027931685,1775212879886,0.62811595,8.500503,5.163113,3
android.sensor.gyroscope,1468072035449716,1468072042237363,1775212879901,-0.13286309,-0.56046844,-0.25411975,3
android.sensor.accelerometer,1468072048413362,1468072056575123,1775212879915,1.4608182,7.88794,5.945566,3
android.sensor.gyroscope,1468072059195445,1468072065949706,1775212879924,0.0736092,-0.51526445,-0.27244568,3
android.sensor.accelerometer,1468072076908205,1468072084849758,1775212879943,2.2576282,7.225128,5.263612,3
android.sensor.gyroscope,1468072082941122,1468072090230488,1775212879949,0.16646065,-0.54702944,-0.57787806,3
android.sensor.gyroscope,1468072106686851,1468072113447310,1775212879972,0.11759147,-0.33078328,-0.6377428,3
android.sensor.accelerometer,1468072105403049,1468072113578092,1775212879972,0.97507524,8.242078,4.325625,3
android.sensor.gyroscope,1468072130432580,1468072137179081,1775212879996,-0.04978548,-0.3026835,-0.59498227,3
android.sensor.accelerometer,1468072133897893,1468072141931373,1775212880000,0.63529444,8.35454,4.852046,3
android.sensor.gyroscope,1468072154178257,1468072160659706,1775212880019,-0.02046397,-0.2770272,-0.51434815,3
android.sensor.accelerometer,1468072162392737,1468072170705592,1775212880029,0.13040884,8.65125,5.096114,3
android.sensor.gyroscope,1468072177923987,1468072184815696,1775212880043,-0.009468404,-0.35033095,-0.3836231,3
android.sensor.accelerometer,1468072190887580,1468072200252571,1775212880059,-0.12323037,8.87139,4.95733,3
android.sensor.gyroscope,1468072201669716,1468072208254654,1775212880067,0.040622506,-0.2367101,-0.20036365,3
android.sensor.accelerometer,1468072219382476,1468072227489290,1775212880086,0.80997044,8.038688,5.311468,3
android.sensor.gyroscope,1468072225415393,1468072231798248,1775212880090,0.107817635,-0.20616686,-0.22846343,3
android.sensor.gyroscope,1468072249161122,1468072258274810,1775212880117,0.13225223,-0.22693627,-0.3506364,3
android.sensor.accelerometer,1468072247877320,1468072258386477,1775212880117,0.6759724,8.26122,4.718048,3
android.sensor.gyroscope,1468072272906851,1468072280055071,1775212880139,-0.0021380268,-0.2696968,-0.35674503,3
android.sensor.accelerometer,1468072276372164,1468072284222727,1775212880143,0.23808585,8.703893,4.49073,3
android.sensor.gyroscope,1468072291903414,1468072300337935,1775212880159,-0.02046397,-0.22571453,-0.32009315,3
android.sensor.accelerometer,1468072304867060,1468072313207102,1775212880172,0.6735796,8.220542,4.529015,3
android.sensor.gyroscope,1468072315649143,1468072322780175,1775212880181,-0.06811142,-0.18173227,-0.3848448,3
android.sensor.accelerometer,1468072333361903,1468072341186790,1775212880200,0.69272214,8.120044,4.88076,3
android.sensor.gyroscope,1468072339394820,1468072346102935,1775212880205,-0.2037234,-0.21349724,-0.5387827,3
android.sensor.gyroscope,1468072363140549,1468072370042935,1775212880229,-0.097432934,-0.24648394,-0.3970621,3
android.sensor.accelerometer,1468072361856747,1468072370167831,1775212880229,-0.046660043,8.885747,5.5866427,3
android.sensor.gyroscope,1468072386886278,1468072393703248,1775212880252,0.025961753,-0.20005822,-0.34086254,3
android.sensor.accelerometer,1468072390351643,1468072398598612,1775212880257,0.56829536,8.163115,4.9381876,3
android.sensor.gyroscope,1468072410632007,1468072418740227,1775212880277,-0.07666353,-0.23793183,-0.4007273,3
android.sensor.accelerometer,1468072409348205,1468072419007310,1775212880278,0.4031906,8.230113,5.325825,3
android.sensor.gyroscope,1468072434377737,1468072440830487,1775212880299,0.021074835,-0.27458373,-0.375071,3
android.sensor.accelerometer,1468072437843049,1468072446516112,1775212880305,-0.17587246,8.55793,6.024529,3
android.sensor.gyroscope,1468072458123466,1468072464882467,1775212880323,0.13225223,-0.36621344,-0.29565856,3
android.sensor.accelerometer,1468072466337945,1468072474521946,1775212880333,-0.4223332,8.720642,5.313861,3
android.sensor.gyroscope,1468072481869195,1468072488613196,1775212880347,0.11148282,-0.3112356,-0.20036365,3
android.sensor.accelerometer,1468072494832789,1468072502718769,1775212880361,-0.0011964113,8.2014,4.950152,3
android.sensor.gyroscope,1468072505614872,1468072512983092,1775212880372,0.03940078,-0.18539746,-0.19303326,3
android.sensor.accelerometer,1468072523327685,1468072531391269,1775212880390,0.33379877,7.945368,5.665606,3
android.sensor.gyroscope,1468072529360601,1468072535958196,1775212880394,0.019853106,-0.22082762,-0.24678937,3
android.sensor.gyroscope,1468072553106330,1468072560399498,1775212880419,0.107817635,-0.2073886,-0.31642795,3
android.sensor.accelerometer,1468072551822528,1468072560564914,1775212880419,0.30987054,8.29472,5.5866427,3
android.sensor.gyroscope,1468072572102945,1468072580612258,1775212880439,0.11636974,-0.123089254,-0.2944368,3
android.sensor.accelerometer,1468072570819143,1468072580751998,1775212880439,0.08255238,8.455039,5.0051866,3
android.sensor.accelerometer,1468072589815705,1468072601195592,1775212880460,-0.039481573,8.273184,4.8496532,3
android.sensor.gyroscope,1468072595848674,1468072602134289,1775212880461,0.018631376,0.021074835,-0.31398448,3
android.sensor.gyroscope,1468072619594403,1468072626561946,1775212880485,-0.11942407,-0.0754418,-0.27000225,3
android.sensor.accelerometer,1468072618310601,1468072626645748,1775212880485,-0.43669012,8.825927,5.636892,3
android.sensor.gyroscope,1468072643340132,1468072649981373,1775212880509,-0.1744019,-0.015577052,-0.12705988,3
android.sensor.accelerometer,1468072646805445,1468072654764237,1775212880513,-0.26919255,8.723035,5.7206407,3
android.sensor.gyroscope,1468072667085862,1468072673757987,1775212880532,-0.10720677,0.22876886,0.021991132,3
android.sensor.accelerometer,1468072675300341,1468072686060800,1775212880545,0.25004998,7.9477606,6.335596,3
android.sensor.gyroscope,1468072690831591,1468072697873039,1775212880556,0.008857539,0.33261588,0.012217295,3
android.sensor.accelerometer,1468072703795185,1468072712833821,1775212880571,1.2382857,6.9092755,5.907281,3
android.sensor.gyroscope,1468072714577320,1468072720868769,1775212880579,-0.026572619,0.33505934,-0.22846343,3
android.sensor.gyroscope,1468072733573882,1468072740881946,1775212880599,-0.0632245,0.39370236,-0.21380267,3
android.sensor.accelerometer,1468072732290080,1468072740956008,1775212880599,-0.025124637,7.9357963,5.543572,3
android.sensor.gyroscope,1468072757319612,1468072763862675,1775212880622,0.022296565,0.5855139,-0.0073303776,3
android.sensor.accelerometer,1468072760784976,1468072770424237,1775212880629,-0.07058827,8.143971,5.691927,3
android.sensor.gyroscope,1468072781065341,1468072787655175,1775212880646,0.06383537,0.46334094,0.067195125,3
android.sensor.accelerometer,1468072789279872,1468072797918456,1775212880656,0.22612174,7.9022965,6.230312,3
android.sensor.gyroscope,1468072804811070,1468072811400644,1775212880670,0.120034926,0.14569125,0.062308207,3
android.sensor.accelerometer,1468072817774716,1468072826105123,1775212880685,0.12562318,8.495717,5.849853,3
android.sensor.gyroscope,1468072828556799,1468072836011269,1775212880695,0.2922988,0.08093958,0.12217296,3
android.sensor.accelerometer,1468072846269612,1468072854121841,1775212880713,1.0803595,7.9980097,4.868796,3
android.sensor.gyroscope,1468072852302528,1468072860225279,1775212880719,0.24831653,0.13469568,0.034208428,3
android.sensor.gyroscope,1468072871299143,1468072882573300,1775212880741,0.109039366,0.09071342,-0.1404989,3
android.sensor.accelerometer,1468072874764507,1468072882993248,1775212880741,0.5276174,8.596215,5.354539,3
android.sensor.gyroscope,1468072899794039,1468072906200279,1775212880765,0.17134757,0.13836087,-0.13439025,3
android.sensor.accelerometer,1468072903259351,1468072911415904,1775212880770,0.2955136,8.49811,4.9381876,3
android.sensor.gyroscope,1468072923539768,1468072930031112,1775212880789,0.0772744,0.18234314,-0.25411975,3
android.sensor.accelerometer,1468072931754247,1468072940577779,1775212880799,-0.25004998,8.124829,5.38086,3
android.sensor.gyroscope,1468072947285497,1468072953932154,1775212880812,0.03940078,-0.013133593,-0.31276277,3
android.sensor.accelerometer,1468072960249143,1468072968605071,1775212880827,-0.7860422,8.340183,6.0987067,3
android.sensor.gyroscope,1468072971031226,1468072977721581,1775212880836,0.24342962,-0.19028437,-0.2614501,3
android.sensor.accelerometer,1468072988744039,1468072996885279,1775212880855,-0.587438,8.311469,4.7946186,3
android.sensor.gyroscope,1468072994777007,1468073001454966,1775212880860,0.25320345,-0.14019346,-0.23335035,3
android.sensor.gyroscope,1468073018522737,1468073025851425,1775212880884,0.19700389,0.15424335,-0.05986475,3
android.sensor.accelerometer,1468073017238935,1468073025954446,1775212880884,-1.0707881,8.811569,4.7922254,3
android.sensor.gyroscope,1468073042268466,1468073049250383,1775212880908,0.13836087,0.1432478,-0.0024434591,3
android.sensor.accelerometer,1468073045733830,1468073053627727,1775212880912,-0.15433706,7.6271224,5.5675,3
android.sensor.gyroscope,1468073066014195,1468073072726216,1775212880931,0.107817635,-0.11575887,-0.17104214,3
android.sensor.accelerometer,1468073074228726,1468073082618143,1775212880941,-0.50129634,8.151151,5.6440706,3
android.sensor.gyroscope,1468073089759976,1468073097022623,1775212880956,0.22754712,-0.13286309,-0.15882485,3
android.sensor.accelerometer,1468073093225289,1468073103377831,1775212880962,-0.9607183,8.957532,4.7491546,3
android.sensor.gyroscope,1468073113505705,1468073120651112,1775212880979,0.18967351,0.03940078,-0.013439025,3
android.sensor.accelerometer,1468073121720185,1468073129923456,1775212880988,-0.67118675,8.37129,4.5601215,3
android.sensor.gyroscope,1468073137251435,1468073143694654,1775212881002,0.13469568,0.1847866,0.014660755,3
android.sensor.accelerometer,1468073150215080,1468073158510070,1775212881017,-0.19740787,7.9716887,5.1846485,3
android.sensor.gyroscope,1468073160997216,1468073167491216,1775212881026,0.051618073,0.043065965,-0.12095123,3
android.sensor.accelerometer,1468073169211695,1468073179185539,1775212881038,-0.46061835,8.325827,5.3425746,3
android.sensor.gyroscope,1468073184742945,1468073191584393,1775212881050,0.044287696,-0.07055488,-0.15271619,3
android.sensor.accelerometer,1468073197706591,1468073205616841,1775212881064,-0.89371926,8.938389,5.139185,3
android.sensor.gyroscope,1468073208488674,1468073215538664,1775212881074,0.11514801,-0.05222894,-0.02932151,3
android.sensor.accelerometer,1468073226201487,1468073234463143,1775212881093,-0.4989035,8.526823,4.799404,3
android.sensor.gyroscope,1468073232234455,1468073240105018,1775212881099,0.100487255,-0.0058032153,-0.0061086477,3
android.sensor.gyroscope,1468073255980185,1468073265460539,1775212881124,0.022296565,-0.09010255,-0.15027274,3
android.sensor.accelerometer,1468073254696382,1468073265586789,1775212881124,-0.1471586,8.177471,4.983651,3
android.sensor.gyroscope,1468073279725914,1468073286208768,1775212881145,0.00641408,-0.065667965,-0.194255,3
android.sensor.accelerometer,1468073283191278,1468073291344289,1775212881150,-1.0923235,9.376275,4.828118,3
android.sensor.gyroscope,1468073303471695,1468073310274237,1775212881169,-0.092546016,-0.02046397,-0.05253437,3
android.sensor.accelerometer,1468073311686174,1468073320806008,1775212881179,-1.1377872,9.05803,5.1822557,3
android.sensor.gyroscope,1468073327217424,1468073334016477,1775212881193,-0.036346454,0.014966187,0.0012217296,3
android.sensor.accelerometer,1468073340181070,1468073348571997,1775212881207,-0.81236327,8.330612,5.725426,3
android.sensor.gyroscope,1468073350963205,1468073357913977,1775212881216,0.08704823,-0.116980605,-0.068416856,3
android.sensor.accelerometer,1468073368675966,1468073376674289,1775212881235,-1.1114662,8.840283,4.572086,3
android.sensor.gyroscope,1468073374708935,1468073381076008,1775212881240,3.054324E-4,-0.12797616,0.0048869182,3
android.sensor.gyroscope,1468073398454716,1468073404763664,1775212881263,0.023518294,-0.0632245,0.16004658,3
android.sensor.accelerometer,1468073397170914,1468073405137831,1775212881264,-0.24765715,8.258827,5.1008997,3
android.sensor.gyroscope,1468073422200445,1468073428982675,1775212881288,0.25198174,-0.008246674,0.02687805,3
android.sensor.accelerometer,1468073425665810,1468073434493612,1775212881293,0.44626144,7.5553374,4.7156553,3
android.sensor.gyroscope,1468073445946226,1468073452908300,1775212881311,0.21899502,0.00641408,-0.19058982,3
android.sensor.accelerometer,1468073454160705,1468073462260800,1775212881321,-0.27876383,8.478967,3.7250266,3
android.sensor.gyroscope,1468073469691955,1468073476406945,1775212881335,0.10537417,0.0015271619,-0.16859868,3
android.sensor.accelerometer,1468073473157320,1468073485600487,1775212881344,-0.45822555,8.53161,4.1461635,3
android.sensor.gyroscope,1468073493437737,1468073501164289,1775212881360,0.113926284,-0.06811142,-0.15882485,3
android.sensor.accelerometer,1468073501652216,1468073509490591,1775212881368,-0.06580263,8.347362,4.0528436,3
android.sensor.gyroscope,1468073517183466,1468073523888091,1775212881382,0.107817635,0.012522728,-0.18692462,3
android.sensor.accelerometer,1468073530147164,1468073537934810,1775212881396,-0.64247286,8.912068,4.074379,3
android.sensor.gyroscope,1468073540929247,1468073548891529,1775212881407,0.076052666,0.03451386,-0.06963859,3
android.sensor.accelerometer,1468073549143726,1468073558103352,1775212881417,-0.7405786,9.110672,4.3878384,3
android.sensor.gyroscope,1468073564675028,1468073571547987,1775212881430,0.074830934,-0.15241076,0.034208428,3
android.sensor.accelerometer,1468073577638674,1468073585841685,1775212881444,-0.47976094,8.868998,4.651049,3
android.sensor.gyroscope,1468073588420757,1468073595261320,1775212881454,0.17867795,-0.23426664,0.06352994,3
android.sensor.accelerometer,1468073606133570,1468073614349497,1775212881473,-0.4534399,9.079565,3.8997028,3
android.sensor.gyroscope,1468073612166539,1468073619836945,1775212881478,0.12247839,-0.15851942,0.118507765,3
android.sensor.gyroscope,1468073635912320,1468073642736737,1775212881501,0.052839804,-0.07910699,0.11117739,3
android.sensor.accelerometer,1468073634628518,1468073642978404,1775212881501,-0.09212367,8.536395,4.3184466,3
android.sensor.gyroscope,1468073659658049,1468073666361008,1775212881525,0.11270455,-0.0058032153,0.020769402,3
android.sensor.accelerometer,1468073663123414,1468073671434237,1775212881530,-0.21655045,8.596215,4.866403,3
android.sensor.gyroscope,1468073683403830,1468073691008195,1775212881550,0.15668681,-0.08888082,-0.05864302,3
android.sensor.accelerometer,1468073691618310,1468073700629654,1775212881559,-0.7788638,8.85464,4.1294136,3
android.sensor.gyroscope,1468073707149612,1468073715870279,1775212881574,0.120034926,0.057726722,0.012217295,3
android.sensor.accelerometer,1468073720113257,1468073728175383,1775212881587,-0.58983076,9.041281,3.69392,3
android.sensor.gyroscope,1468073730895341,1468073737663612,1775212881596,0.057726722,0.3265072,0.124616414,3
android.sensor.accelerometer,1468073748608153,1468073756506424,1775212881615,-0.17587246,8.2253275,4.964509,3
android.sensor.gyroscope,1468073754641122,1468073761089549,1775212881620,-0.066889696,0.18723005,0.05742129,3
android.sensor.gyroscope,1468073773637737,1468073781363039,1775212881640,0.0650571,-9.162972E-4,-0.041538805,3
android.sensor.accelerometer,1468073777103101,1468073785189862,1775212881644,-0.44865423,8.548359,5.703891,3
android.sensor.gyroscope,1468073797383518,1468073803891476,1775212881662,0.32284203,0.0015271619,0.0,3
android.sensor.accelerometer,1468073805597997,1468073815362674,1775212881674,-0.6855437,9.285348,3.6699917,3
android.sensor.gyroscope,1468073821129299,1468073828274237,1775212881687,0.15668681,0.15057817,0.11117739,3
android.sensor.accelerometer,1468073834092945,1468073842143508,1775212881701,-0.802792,9.223135,4.110271,3
android.sensor.gyroscope,1468073844875028,1468073851276633,1775212881710,-0.06933315,0.027183482,0.21380267,3
android.sensor.accelerometer,1468073862587841,1468073870617206,1775212881729,0.30029923,8.160722,5.323432,3
android.sensor.gyroscope,1468073868620810,1468073874937726,1775212881733,0.08460477,-0.062002774,0.07819069,3
android.sensor.gyroscope,1468073892366591,1468073900698820,1775212881759,0.21899502,-0.042455103,-0.09529491,3
android.sensor.accelerometer,1468073891082789,1468073900799185,1775212881759,-0.6879365,8.895318,4.2921257,3
android.sensor.gyroscope,1468073916112372,1468073923837049,1775212881782,0.1725693,0.1310305,0.09040799,3
android.sensor.accelerometer,1468073919577737,1468073928059862,1775212881787,-1.3387842,9.670592,4.0648074,3
android.sensor.gyroscope,1468073939858153,1468073946893872,1775212881805,0.11636974,0.06383537,0.16737695,3
android.sensor.accelerometer,1468073948072632,1468073959918456,1775212881818,-0.3385844,8.347362,4.8376894,3
android.sensor.gyroscope,1468073963603935,1468073970481112,1775212881829,0.040622506,-0.118202336,0.02932151,3
android.sensor.accelerometer,1468073976567580,1468073984275695,1775212881843,-0.7645068,8.579466,5.014758,3
android.sensor.gyroscope,1468073987349716,1468073994008039,1775212881853,0.06750056,-0.2196059,-0.0036651888,3
